Feed,Publish_DT,Title,Summary,Author,Link
Entertainment,2022-01-15 14:59:00,Chiranjeevi's Acharya pushed due to COVID, , ,https://timesofindia.indiatimes.com/entertainment/telugu/movies/news/chiranjeevi-starrer-acharya-postponed-due-to-surge-in-covid-19-cases/articleshow/88915278.cms
Entertainment,2022-01-15 15:00:00,Rajinikanth greets fans on Pongal: Watch, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rajinikanths-fans-jump-with-joy-as-he-steps-out-to-greet-them-on-pongal-watch-video/articleshow/88915036.cms
Life And Style,2022-01-15 15:00:00,Winter superfoods for a glowing skin, , ,https://timesofindia.indiatimes.com/life-style/food-news/5-must-have-winter-superfoods-for-a-glowing-skin-for-the-rest-of-the-year/photostory/88914141.cms
Entertainment,2022-01-15 15:00:00,Pregnant Kajal celebrates Lohri with Gautam, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kajal-aggarwal-looks-gorgeous-as-she-poses-in-an-ethnic-wear/articleshow/88915300.cms
Entertainment,2022-01-15 15:00:00,How T'wood celebs spent their Sankranthi 2022, , ,https://timesofindia.indiatimes.com/entertainment/telugu/web-stories/here-is-how-tollywood-celebs-spent-their-sankranthi-2022/photostory/88913351.cms
World,2022-01-15 15:02:00,Myanmar junta hits Suu Kyi with five new charges over helicopter purchase, , ,https://timesofindia.indiatimes.com/world/south-asia/myanmar-junta-hits-suu-kyi-with-five-new-charges-over-helicopter-purchase/articleshow/88915338.cms
Entertainment,2022-01-15 15:19:00,Sara spends a day with mom at temple, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sara-ali-khan-takes-a-break-from-shooting-with-vicky-kaushal-spends-a-day-with-mom-amrita-singh-at-mahakaleshwar-jyotirlinga-temple/articleshow/88915355.cms
World,2022-01-15 15:32:00,Tsunami observed in American Samoa after Tonga volcano erupts, , ,https://timesofindia.indiatimes.com/world/rest-of-world/tsunami-observed-in-american-samoa-after-tonga-volcano-erupts/articleshow/88915766.cms
Sports,2022-01-15 15:46:00,"Youngest in Asian Cup, India's Shilky keen to learn for future", , ,https://timesofindia.indiatimes.com/sports/football/top-stories/youngest-in-asian-cup-indias-shilky-keen-to-learn-for-future/articleshow/88915948.cms
Life And Style,2022-01-15 16:00:00,Importance of Vitamin D in COVID prevention, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/coronavirus-importance-of-vitamin-d-in-covid-prevention/photostory/88878064.cms
Entertainment,2022-01-15 16:01:00,Spider-Man crosses Rs 210 crore in India, , ,https://timesofindia.indiatimes.com/entertainment/english/hollywood/box-office/spider-man-no-way-home-box-office-collection-week-5-tom-holland-starrer-crosses-rs-210-crore-mark-in-india/articleshow/88916141.cms
Top Stories,2022-01-15 16:01:00,"Hacker attacks: Online classes for 75,000 students cancelled", , ,https://www.gadgetsnow.com/tech-news/how-hacking-attacks-led-to-cancellation-of-online-classes-for-75000-students/articleshow/88914602.cms
Top Stories,2022-01-15 16:03:00,"iPhone pictures can win you bar of gold, here’s how", , ,https://www.gadgetsnow.com/tech-news/your-iphone-pictures-can-win-you-a-bar-of-gold-heres-how/articleshow/88910874.cms
Top Stories,2022-01-15 16:21:00,OnePlus' 'affordable phone' of 2022: Buyer’s guide, , ,https://www.gadgetsnow.com/slideshows/oneplus-first-affordable-premium-flagship-of-2022-oneplus-9rt-is-here-price-features-and-other-key-details/photolist/88913563.cms
Tech,2022-01-15 16:24:00,"Amazon Great Republic Sale: You can pre-book gadgets at Re 1, but these terms and conditions apply", , ,https://timesofindia.indiatimes.com/gadgets-news/amazon-great-republic-sale-you-can-pre-book-gadgets-at-re-1-but-these-terms-and-conditions-apply/articleshow/88916538.cms
India,2022-01-15 16:29:00,First Indian study provides evidence of Omicron variant's community transmission, , ,https://timesofindia.indiatimes.com/india/first-indian-study-provides-evidence-of-omicron-variants-community-transmission/articleshow/88916692.cms
India,2022-01-15 16:33:00,"Delta still dominant strain of Covid-19, says Maharashtra health official amid Omicron scare", , ,https://timesofindia.indiatimes.com/india/delta-still-dominant-strain-of-covid-19-says-maharashtra-health-official-amid-omicron-scare/articleshow/88916763.cms
Sports,2022-01-15 16:33:00,Aslan Karatsev outclasses Andy Murray to take Sydney title, , ,https://timesofindia.indiatimes.com/sports/tennis/top-stories/aslan-karatsev-outclasses-andy-murray-to-take-sydney-title/articleshow/88916739.cms
Sports,2022-01-15 16:37:00,Lakshya Sen beats Ng Tze Yong to enter India Open final, , ,https://timesofindia.indiatimes.com/sports/badminton/lakshya-sen-beats-ng-tze-yong-to-enter-india-open-final/articleshow/88916841.cms
India,2022-01-15 16:39:00,"Omicron looks less severe, but should not be taken lightly: Experts", , ,https://timesofindia.indiatimes.com/india/omicron-looks-less-severe-but-should-not-be-taken-lightly-experts/articleshow/88916793.cms
World,2022-01-15 16:42:00,China's Xi Jinping calls for measures against 'unhealthy' development of digital economy, , ,https://timesofindia.indiatimes.com/world/china/chinas-xi-jinping-calls-for-measures-against-unhealthy-development-of-digital-economy/articleshow/88916846.cms
Entertainment,2022-01-15 16:45:00,Taimur aims at shutterbugs with a toy gun, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/taimur-ali-khan-makes-the-shutterbugs-click-happy-with-his-shinanigans-points-toy-gun-at-the-camera-and-immitates-dad-saif-ali-khan/articleshow/88916568.cms
India,2022-01-15 16:47:00,"BJP has already sent Adityanath home, says Akhilesh after UP CM fielded from Gorakhpur", , ,https://timesofindia.indiatimes.com/india/bjp-has-already-sent-adityanath-home-says-akhilesh-after-up-cm-fielded-from-gorakhpur/articleshow/88916930.cms
World,2022-01-15 16:52:00,"6 people shot at outside Oregon concert, suspect not in custody", , ,https://timesofindia.indiatimes.com/world/us/6-people-shot-at-outside-oregon-concert-suspect-not-in-custody/articleshow/88917105.cms
India,2022-01-15 16:55:00,Karnataka’s stock of three key drugs to treat Covid-19 will last only a month, , ,https://timesofindia.indiatimes.com/india/karnatakas-stock-of-three-key-drugs-to-treat-covid-19-will-last-only-a-month/articleshow/88916790.cms
India,2022-01-15 17:05:00,BJP will return to power in UP with overwhelming majority: Adityanath, , ,https://timesofindia.indiatimes.com/india/bjp-will-return-to-power-in-up-with-overwhelming-majority-adityanath/articleshow/88917224.cms
Entertainment,2022-01-15 17:19:00,Dia adds Rekhi to her Instagram name, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/dia-mirza-changes-her-surname-to-dia-mirza-rekhi-makes-it-official-on-instagram/articleshow/88917451.cms
Entertainment,2022-01-15 17:20:00,Ranveer and Deepika are back to the bay, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/ranveer-singh-and-deepika-padukone-are-back-to-the-bay-walk-hand-in-hand-at-the-airport/articleshow/88917536.cms
India,2022-01-15 17:25:00,"Amid mass defections, Mayawati calls SP 'anti-Dalit' party", , ,https://timesofindia.indiatimes.com/india/amid-mass-defections-mayawati-calls-sp-anti-dalit-party/articleshow/88917087.cms
Sports,2022-01-15 17:27:00,"Gill likely to be middle-order enforcer, Vihari and Iyer to fight for other slot", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/shubman-gill-likely-to-be-middle-order-enforcer-hanuma-vihari-and-shreyas-iyer-to-fight-for-other-slot/articleshow/88917489.cms
Sports,2022-01-15 17:34:00,5th Ashes Test: England strike late but Australia lead in Hobart, , ,https://timesofindia.indiatimes.com/sports/cricket/news/5th-ashes-test-england-strike-late-but-australia-lead-in-hobart/articleshow/88917770.cms
Sports,2022-01-15 17:47:00,Looking forward to summit clash with Loh Kean Yew: Lakshya Sen, , ,https://timesofindia.indiatimes.com/sports/badminton/india-open-looking-forward-to-summit-clash-with-loh-kean-yew-says-lakshya-sen/articleshow/88917939.cms
Entertainment,2022-01-15 17:53:00,Navya and Shweta's mother-daughter banter, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/navya-naveli-and-shweta-bachchans-mother-daughter-banter-over-the-starkids-social-media-post-is-adorable/articleshow/88917829.cms
India,2022-01-15 17:53:00,Congress releases 1st list of 86 candidates for Punjab polls; CM Channi to contest from Chamkaur Sahib, , ,https://timesofindia.indiatimes.com/india/congress-releases-1st-list-of-86-candidates-for-punjab-polls-cm-channi-to-contest-from-chamkaur-sahib/articleshow/88917747.cms
India,2022-01-15 17:54:00,"EC extends ban on physical rallies, roadshows in poll-bound states till January 22", , ,https://timesofindia.indiatimes.com/india/ec-extends-ban-on-rallies-roadshows-in-poll-bound-states-till-january-22/articleshow/88918051.cms
Life And Style,2022-01-15 18:00:00,Priyanka Chopra's new Vanity Fair shoot, , ,https://timesofindia.indiatimes.com/life-style/fashion/web-stories/priyanka-chopra-jonas-exudes-oomph-in-new-vanity-fair-shoot/photostory/88915564.cms
Entertainment,2022-01-15 18:00:00,Times when Sushma Adhikari stunned in bikini, , ,https://timesofindia.indiatimes.com/entertainment/bhojpuri/web-stories/times-when-sushma-adhikari-stunned-in-bikini/photostory/88904786.cms
India,2022-01-15 18:02:00,"UP Polls: Yogi thanks PM Modi, Nadda for making him candidate from Gorakhpur", , ,https://timesofindia.indiatimes.com/india/up-polls-yogi-thanks-pm-modi-nadda-for-making-him-candidate-from-gorakhpur/articleshow/88918096.cms
Entertainment,2022-01-15 18:05:00,Shibani gets a tattoo ahead of wedding, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/shibani-dandekar-gets-inked-ahead-of-her-wedding-with-farhan-akhtar/articleshow/88918220.cms
Sports,2022-01-15 18:10:00,Indian women's cricket team to quarantine in Mumbai ahead of WC departure, , ,https://timesofindia.indiatimes.com/sports/cricket/news/indian-womens-cricket-team-to-quarantine-in-mumbai-ahead-of-world-cup-departure/articleshow/88918327.cms
India,2022-01-15 18:16:00,Army Day parade: Indian Army unveils new combat uniform, , ,https://timesofindia.indiatimes.com/india/army-day-parade-indian-army-unveils-new-combat-uniform/articleshow/88918390.cms
India,2022-01-15 18:16:00,Vice President M Venkaiah Naidu calls for strengthening joint family system, , ,https://timesofindia.indiatimes.com/india/vice-president-m-venkaiah-naidu-calls-for-strengthening-joint-family-system/articleshow/88918353.cms
Sports,2022-01-15 18:26:00,Arindam Bhattacharya steps down as SC East Bengal captain, , ,https://timesofindia.indiatimes.com/sports/football/indian-super-league/top-stories/arindam-bhattacharya-steps-down-as-sc-east-bengal-captain/articleshow/88918557.cms
Tech,2022-01-15 18:32:00,"Battlegrounds Mobile India 1.8 update: New Livik map theme, matchmaking process and more", , ,https://timesofindia.indiatimes.com/gadgets-news/battlegrounds-mobile-india-1-8-update-new-livik-map-theme-matchmaking-process-and-more/articleshow/88918706.cms
India,2022-01-15 18:35:00,Opportunity to discover emerging trends in world of education: PM on 'Pariksha Pe Charcha', , ,https://timesofindia.indiatimes.com/india/opportunity-to-discover-emerging-trends-in-world-of-education-pm-on-pariksha-pe-charcha/articleshow/88918655.cms
Entertainment,2022-01-15 18:50:00,Kriti on managing multiple films at once, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kriti-sanon-on-managing-multiple-films-at-once/articleshow/88918934.cms
Life And Style,2022-01-15 19:00:00,When should you take your COVID test?, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/coronavirus-when-should-you-take-your-covid-19-test-icmr-chief-reveals/photostory/88914464.cms
Sports,2022-01-15 19:00:00,Live: Former India greats praise Virat for his contribution as captain, , ,https://timesofindia.indiatimes.com/sports/cricket/news/virat-kohli-steps-down-as-team-indias-test-skipper/liveblog/88919068.cms
Sports,2022-01-15 19:03:00,'Have absolute clarity in my heart': Virat Kohli steps down as India Test captain, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/virat-kohli-steps-down-as-india-test-captain/articleshow/88919088.cms
Top Stories,2022-01-15 19:07:00,Opinion: Is it time for Indian elections to go digital?, , ,https://timesofindia.indiatimes.com/blogs/voices/is-it-time-for-indian-elections-to-go-digital/
Entertainment,2022-01-15 19:35:00,Vikrant criticises cricket team; faces backlash, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/vikrant-massey-uses-tough-words-to-criticise-indian-cricket-team-ends-up-facing-backlash-from-fans/articleshow/88919662.cms
World,2022-01-15 19:37:00,10 Chinese military aircraft enter Taiwan's air defence identification zone, , ,https://timesofindia.indiatimes.com/world/china/10-chinese-military-aircraft-enter-taiwans-air-defence-identification-zone/articleshow/88919629.cms
World,2022-01-15 19:49:00,UK says Russia trying to justify an invasion of Ukraine, , ,https://timesofindia.indiatimes.com/world/uk/uk-says-russia-trying-to-justify-an-invasion-of-ukraine/articleshow/88919892.cms
Sports,2022-01-15 19:49:00,"In numbers: Kohli, India's most successful Test captain ever", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/in-numbers-with-40-wins-in-68-tests-virat-kohli-steps-down-as-indias-most-successful-test-captain-ever/articleshow/88919886.cms
India,2022-01-15 19:55:00,SKM says farmer unions contesting Punjab polls no longer part of it, , ,https://timesofindia.indiatimes.com/india/skm-says-farmer-unions-contesting-punjab-polls-no-longer-part-of-it/articleshow/88918715.cms
India,2022-01-15 20:00:00,PIL in SC challenges Bombay HC circular reducing working hours due to rise in Covid cases, , ,https://timesofindia.indiatimes.com/india/pil-in-sc-challenges-bombay-hc-circular-reducing-working-hours-due-to-rise-in-covid-cases/articleshow/88920070.cms
Top Stories,2022-01-15 20:01:00,Glamorous pics of Salman's rumoured GF, , ,https://photogallery.indiatimes.com/celebs/celeb-themes/glamorous-pictures-of-salman-khans-rumoured-girlfriend-samantha-lockwood/articleshow/88918937.cms
India,2022-01-15 20:07:00,"India's stance on Nepal boundary well known, consistent & unambiguous: Embassy", , ,https://timesofindia.indiatimes.com/india/indias-stance-on-nepal-boundary-well-known-consistent-unambiguous-embassy/articleshow/88920011.cms
Sports,2022-01-15 20:10:00,Reactions to Virat Kohli stepping down as India Test skipper, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/reactions-to-virat-kohli-stepping-down-as-india-test-skipper/articleshow/88920140.cms
Tech,2022-01-15 20:15:00,"National Startup Day: What CEOs of Haptik, Pickrr, Bolo Live and Trell have to say", , ,https://timesofindia.indiatimes.com/gadgets-news/national-startup-day-what-ceos-of-jio-haptik-pickrr-and-trell-have-to-say/articleshow/88920236.cms
Top Stories,2022-01-15 20:21:00,Expect more worrisome variants after Omicron: Scientists, , ,https://timesofindia.indiatimes.com/home/science/expect-more-worrisome-variants-after-omicron-scientists-say/articleshow/88920036.cms
Sports,2022-01-15 20:28:00,EPL: De Bruyne winner sends City 13 points clear of Chelsea, , ,https://timesofindia.indiatimes.com/sports/football/epl/top-stories/epl-de-bruyne-winner-sends-city-13-points-clear-of-chelsea/articleshow/88920375.cms
Top Stories,2022-01-15 20:31:00,#ETimesCelebTracker: Today's 20 best celeb moments, , ,https://photogallery.indiatimes.com/etimescelebtracker-from-ananya-panday-to-anne-hathawayhere-are-todays-20-best-celeb-moments/articleshow/88915443.cms?ref=toi
Sports,2022-01-15 20:42:00,India Open: Sindhu loses in semis; Chirag-Satwik enter final, , ,https://timesofindia.indiatimes.com/sports/badminton/india-open-sindhu-loses-in-semis-chirag-satwik-enter-final/articleshow/88920518.cms
Sports,2022-01-15 20:43:00,Arsenal's north London derby at Spurs postponed by Premier League, , ,https://timesofindia.indiatimes.com/sports/football/epl/top-stories/arsenals-north-london-derby-at-spurs-postponed-by-premier-league/articleshow/88920503.cms
India,2022-01-15 20:51:00,Army Day: Gen Naravane releases stamp commemorating permanent commission to women officers, , ,https://timesofindia.indiatimes.com/india/army-day-gen-naravane-releases-stamp-commemorating-permanent-commission-to-women-officers/articleshow/88920600.cms
Entertainment,2022-01-15 21:11:00,Celebs react as Virat steps down as captain, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/ranveer-singh-alia-bhatt-and-varun-dhawan-react-as-virat-kohli-steps-down-from-indias-test-captaincy/articleshow/88920842.cms
India,2022-01-15 21:17:00,"Intellectuals, political, social activists pens book praying for peace in India-Pakistan", , ,https://timesofindia.indiatimes.com/india/intellectuals-political-social-activists-pens-book-praying-for-peace-in-india-pakistan/articleshow/88920870.cms
Sports,2022-01-15 21:21:00,"Virat can hold his head high, definitely India's most successful captain: Shastri", , ,https://timesofindia.indiatimes.com/sports/cricket/news/virat-can-hold-his-head-high-definitely-indias-most-successful-captain-ravi-shastri/articleshow/88920966.cms
Sports,2022-01-15 22:31:00,What is your take on the timing of Kohli's decision to step down as Test captain?, , ,https://timesofindia.indiatimes.com/virat-kohli-steps-down-as-indias-test-captain-your-take/social/88921418.cms
Cricket,2022-01-16 01:45:00,Virat Kohli ends innings as India’s most successful Test skipper, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/virat-kohli-ends-innings-as-indias-most-successful-test-skipper/articleshow/88923296.cms
Top Stories,2022-01-16 02:44:00,"Live: Karnataka reports 34k new cases, Kerala 18k", , ,https://timesofindia.indiatimes.com/india/covid-19-live-updates-india-cases-dip-on-lower-testing-221-deaths/liveblog/88923566.cms
Top Stories,2022-01-16 02:44:00,"Covid live: Assam reports nearly 7,000 new cases in record spike", , ,https://timesofindia.indiatimes.com/india/coronavirus-omicron-variant-india-live-updates-jan-16/liveblog/88923566.cms
Top Stories,2022-01-16 04:05:00,BJP uses Kalyan formula to crack poll’s caste arithmetic, , ,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-assembly-elections-bjp-uses-kalyan-singh-formula-to-crack-polls-caste-arithmetic/articleshow/88924358.cms
Life And Style,2022-01-16 06:00:00,Stretching exercises to help kid grow taller, , ,https://timesofindia.indiatimes.com/life-style/parenting/web-stories/stretching-exercises-to-help-your-child-grow-taller/photostory/88899085.cms
Life And Style,2022-01-16 07:00:00,The right way to end your workout, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/fitness/weight-loss-the-right-way-to-end-your-workout-for-maximum-benefits/photostory/88918092.cms
Top Stories,2022-01-16 07:50:00,"Live: After Cong, BJP asks EC to postpone Punjab election", , ,https://timesofindia.indiatimes.com/india/assembly-elections-2022-live-updates-up-punjab-manipur-uttarakhand-goa-16-january-2022/liveblog/88925686.cms
Life And Style,2022-01-16 08:00:00,Weekly career horoscope: 16th to 22nd Jan, , ,https://timesofindia.indiatimes.com/life-style/relationships/work/weekly-career-horoscope-16th-to-22nd-january-2022/photostory/88919312.cms
World,2022-01-16 08:35:00,"A closer look at the case of Aafia Siddiqui, jailed in Texas", , ,https://timesofindia.indiatimes.com/world/us/a-closer-look-at-the-case-of-aafia-siddiqui-jailed-in-texas/articleshow/88926114.cms
World,2022-01-16 08:46:00,Tsunami threat recedes from huge Pacific volcanic eruption, , ,https://timesofindia.indiatimes.com/world/rest-of-world/tsunami-threat-recedes-from-huge-pacific-volcanic-eruption/articleshow/88926223.cms
World,2022-01-16 08:47:00,'Tonga volcano causes 'significant' damage but no deaths', , ,https://timesofindia.indiatimes.com/world/rest-of-world/tonga-volcano-causes-significant-damage-but-no-deaths-new-zealand-pm-arden/articleshow/88926159.cms
Cricket,2022-01-16 08:54:00,How Virat Kohli became India's most successful captain, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/how-virat-kohli-became-indias-most-successful-captain/articleshow/88926282.cms
Life And Style,2022-01-16 09:00:00,Highlights from Milan Men's Fashion Week, , ,https://timesofindia.indiatimes.com/life-style/fashion/shows/key-highlights-from-milan-mens-fashion-week/photostory/88922308.cms
World,2022-01-16 09:16:00,All hostages safely released from standoff at US synagogue, , ,https://timesofindia.indiatimes.com/world/us/all-hostages-safely-released-from-standoff-at-texas-synagogue/articleshow/88926550.cms
World,2022-01-16 09:23:00,China urges local govts to minimize impact from Covid-19 curbs, , ,https://timesofindia.indiatimes.com/world/china/china-urges-local-govts-to-minimize-impact-from-covid-19-curbs-over-lunar-new-year/articleshow/88926615.cms
Cricket,2022-01-16 09:28:00,Rahul Dravid faces tricky task to rebuild team, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/rahul-dravid-faces-tricky-task-to-rebuild-team/articleshow/88926666.cms
Top Stories,2022-01-16 09:37:00,Amazon sale: Up to 56% discount on ‘bestseller’ gadgets, , ,https://www.gadgetsnow.com/slideshows/amazon-great-republic-day-sale-is-live-for-prime-members-get-up-to-56-discount-on-these-bestseller-laptops-smartwatches-tablets-and-more/photolist/88921858.cms
World,2022-01-16 10:08:00,Beijing reports first local omicron case ahead of Olympics, , ,https://timesofindia.indiatimes.com/world/china/beijing-reports-first-local-omicron-case-ahead-of-olympics/articleshow/88927064.cms
Business,2022-01-16 10:26:00,Eight of top-10 firms add Rs 2.34 lakh cr in m-cap, , ,https://timesofindia.indiatimes.com/business/markets/sensex/eight-of-top-10-firms-add-rs-2-34-lakh-cr-in-m-cap-reliance-industries-biggest-gainer/articleshow/88927480.cms
World,2022-01-16 10:30:00,"Pakistan logs over 4,000 Covid cases for 2nd straight day", , ,https://timesofindia.indiatimes.com/world/pakistan/pakistan-logs-over-4000-covid-19-cases-for-second-straight-day/articleshow/88927526.cms
Sports,2022-01-16 10:33:00,"Virat Kohli's decision is personal, BCCI respects it: Sourav Ganguly", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/virat-kohlis-decision-is-personal-bcci-respects-it-sourav-ganguly/articleshow/88927470.cms
Entertainment,2022-01-16 11:00:00,Shabana Azmi reminisces about father Kaifi Azmi, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/shabana-azmi-kaifi-azmi-and-shaukat-azmis-comradeship-made-me-realise-what-love-is-biginterview/articleshow/88891818.cms
Life And Style,2022-01-16 11:00:00,How to manage COVID cough?, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/coronavirus-how-to-manage-a-covid-cough-should-you-take-antibiotics-for-it-heres-what-experts-say/photostory/88917712.cms
Life And Style,2022-01-16 11:00:00,Awadhi Cuisine vs Mughlai Cuisine, , ,https://timesofindia.indiatimes.com/life-style/food-news/how-is-awadhi-cuisine-different-from-mughlai-cuisine/photostory/88918225.cms
Cricket,2022-01-16 11:31:00,Stats: Virat Kohli's Test captaincy record among best in the world, , ,https://timesofindia.indiatimes.com/sports/cricket/news/stats-virat-kohlis-test-captaincy-record-among-best-in-world/articleshow/88928330.cms
Cricket,2022-01-16 11:32:00,'Shocked' Rohit congratulates Virat on successful stint as India's captain, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/shocked-rohit-sharma-congratulates-virat-kohli-on-successful-stint-as-indias-captain/articleshow/88928218.cms
Tech,2022-01-16 11:39:00,6 settings you should change on your Android smartphone right now, , ,https://timesofindia.indiatimes.com/gadgets-news/6-android-smartphone-settings-you-should-change-right-now/articleshow/88927067.cms
Business,2022-01-16 11:48:00,Gail director arrested by CBI in bribery case, , ,https://timesofindia.indiatimes.com/business/india-business/gail-director-arrested-by-cbi-in-bribery-case/articleshow/88928575.cms
World,2022-01-16 11:50:00,"38 killed, several injured in Afghanistan violence last week: Report", , ,https://timesofindia.indiatimes.com/world/south-asia/38-killed-several-injured-in-afghanistan-violence-last-week-report/articleshow/88928611.cms
Top Stories,2022-01-16 11:56:00,Sony WF-1000XM4 review: A complete package, , ,https://www.gadgetsnow.com/reviews/sony-wf-1000xm4-review-a-complete-package/articleshow/88927911.cms
Cricket,2022-01-16 12:41:00,"Virat one of the finest captains, once in a generation cricketer: BCCI", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/virat-kohli-is-one-of-the-finest-captains-once-in-a-generation-cricketer-bcci/articleshow/88929107.cms
Life And Style,2022-01-16 13:00:00,Best hairstyles of hottest Indian cricketers, , ,https://timesofindia.indiatimes.com/life-style/beauty/web-stories/best-hairstyles-of-hottest-indian-cricketers/photostory/88922902.cms
Cricket,2022-01-16 13:07:00,Your legacy as captain will stand for benchmarks you set: Ashwin, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/your-legacy-as-captain-will-stand-for-benchmarks-you-set-ravichandran-ashwin/articleshow/88929370.cms
World,2022-01-16 13:15:00,Omicron exposes inflexibility of Europe's public hospitals, , ,https://timesofindia.indiatimes.com/world/europe/omicron-exposes-inflexibility-of-europes-public-hospitals/articleshow/88929760.cms
Life And Style,2022-01-16 13:33:00,Big news from the literary world (Jan 10-16), , ,https://timesofindia.indiatimes.com/videos/lifestyle/books/news-wrap-big-news-from-the-literary-world-jan-10-16/videoshow/88930024.cms
Entertainment,2022-01-16 13:33:00,Sidharth & Kiara's picture-perfect moments, , ,https://timesofindia.indiatimes.com/entertainment/hindi/web-stories/sidharth-malhotra-and-kiara-advanis-picture-perfect-moments/photostory/88930016.cms
Entertainment,2022-01-16 13:34:00,Sid Malhotra's promising line-up of films, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/mission-majnu-thank-god-yodha-sidharth-malhotra-has-a-promising-line-up-of-films/photostory/88929978.cms
Top Stories,2022-01-16 14:03:00,Ex-BJP minister Dara Singh Chauhan joins Samajwadi Party, , ,https://timesofindia.indiatimes.com/india/up-assembly-elections-former-bjp-minister-dara-singh-chauhan-joins-samajwadi-party/articleshow/88930411.cms
Sports,2022-01-16 14:22:00,Novak Djokovic bid for tennis history over for now - and perhaps forever, , ,https://timesofindia.indiatimes.com/sports/tennis/australian-open/novak-djokovic-bid-for-tennis-history-over-for-now-and-perhaps-forever/articleshow/88930652.cms
Entertainment,2022-01-16 14:31:00,Mammootty tests positive for COVID-19, , ,https://timesofindia.indiatimes.com/entertainment/malayalam/movies/news/superstar-mammootty-tests-positive-for-covid-19/articleshow/88930736.cms
Entertainment,2022-01-16 14:38:00,When Sushmita rudely walked away from Salman, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/throwback-when-sushmita-sen-rudely-walked-away-from-salman-khan-on-the-sets-of-biwi-no-1/articleshow/88930575.cms
World,2022-01-16 14:40:00,Aafia Siddiqui: Pakistani prisoner at centre of Texas siege, , ,https://timesofindia.indiatimes.com/world/us/aafia-siddiqui-pakistani-prisoner-at-centre-of-texas-siege/articleshow/88930869.cms
World,2022-01-16 14:43:00,Donald Trump rallies faithful at 'MAGA Woodstock', , ,https://timesofindia.indiatimes.com/world/us/donald-trump-rallies-faithful-at-maga-woodstock/articleshow/88930931.cms
Cricket,2022-01-16 14:59:00,"Live Score: Sri Lanka vs Zimbabwe, 1st ODI", , ,https://timesofindia.indiatimes.com/sports/cricket/sri-lanka-vs-zimbabwe-1st-odi-live-cricket-score-pallekele/liveblog/88931145.cms
Life And Style,2022-01-16 15:00:00,Indian dishes prepared in a unique manner, , ,https://timesofindia.indiatimes.com/life-style/food-news/regional-indian-dishes-that-are-prepared-in-the-most-unique-and-unbelievable-manner/photostory/88928991.cms
Top Stories,2022-01-16 15:13:00,Live updates: Bigg Boss Tamil 5 grand finale, , ,https://timesofindia.indiatimes.com/tv/news/tamil/bigg-boss-tamil-5-grand-finale-live-updates-bigg-boss-tamil-5-winner-who-will-be-the-winner-tonight/liveblog/88931332.cms
Entertainment,2022-01-16 15:21:00,Anushka Sharma pens a note for Virat Kohli, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anushka-sharma-pens-a-note-for-virat-kohli-says-our-daughter-will-see-the-learning-of-these-7-years-in-the-father-that-you-are-to-her/articleshow/88931398.cms
Entertainment,2022-01-16 15:32:00,Ameesha shares a throwback pic with Hrithik, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/ameesha-patel-shares-a-priceless-throwback-picture-with-hrithik-roshan-as-she-marks-22-years-of-kaho-naa-pyaar-hai/articleshow/88931583.cms
