Feed,Publish_DT,Title,Summary,Author,Link
Entertainment and Arts,2022-01-24 11:08:00,Marvel Secret Invasion: Samuel L Jackson films in Leeds,The Pulp Fiction actor is spotted in the city centre as he reprises his role of super-spy Nick Fury., ,https://www.bbc.co.uk/news/uk-england-leeds-60110157?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 11:18:00,Banknote maker De La Rue rocked by supply chain shortages,De La Rue issues profit warning as the pandemic pushes up the costs of the materials it uses., ,https://www.bbc.co.uk/news/business-60108945?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 11:30:00,Ukraine: UK withdrawing some embassy staff from Kyiv,About half of the staff working in Kyiv will return to the UK amid fears of a Russian invasion., ,https://www.bbc.co.uk/news/world-europe-60106416?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 11:31:00,Peloton takes another hit from TV heart attack,"After a heart attack in Sex and the City remake, Peloton gets an unfavourable portrayal in Billions.", ,https://www.bbc.co.uk/news/business-60109944?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 11:53:00,"Tonga volcano: Eruption more powerful than atomic bomb, Nasa says",The eruption earlier this month showered the Pacific nation in ash and triggered a tsunami., ,https://www.bbc.co.uk/news/world-asia-60106981?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 11:54:00,"Online Safety Bill: Harmful and illegal content could evade new laws, MPs warn","The sharing of child abuse images and deepfake pornography need to be addressed further, MPs warn.", ,https://www.bbc.co.uk/news/uk-politics-60103156?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 11:58:00,Mexico violence: Third journalist killed this year,Lourdes Maldonado López is the second journalist murdered in the city of Tijuana in a week., ,https://www.bbc.co.uk/news/world-latin-america-60109733?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 12:00:00,James Snyder fired from Broadway Harry Potter play over misconduct claim,James Snyder was first suspended from the show in November following a complaint from a co-star., ,https://www.bbc.co.uk/news/entertainment-arts-60109339?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 12:06:00,Smeding selected as Team GB's first female long track speed skater for 42 years,Ellia Smeding will be the first female long track speed skater to represent Britain for 42 years at Beijing 2022., ,https://www.bbc.co.uk/sport/winter-olympics/60110909?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 12:12:00,Julian Assange's fiancee: We won today in court,Stella Morris welcomes a High Court ruling that stalls any extradition to the US for now., ,https://www.bbc.co.uk/news/uk-60110027?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 12:22:00,Gold coin found in Devon field fetches £540k,"A detectorist who found the 13th Century coin said the sale price was ""beyond belief"".", ,https://www.bbc.co.uk/news/uk-england-devon-60095685?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 12:25:00,Will Russia-Ukraine tensions push up UK gas bills?,"Gas prices are already high, but a Russian invasion of Ukraine would make matters even worse.", ,https://www.bbc.co.uk/news/business-58637094?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 12:50:00,Fury could fight Whyte or Usyk as Joshua camp weigh up step-aside offer,Tyson Fury is close to agreeing his next fight and could fight Oleksandr Usyk if Anthony Joshua accepts a step-aside offer., ,https://www.bbc.co.uk/sport/boxing/60113729?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 13:03:00,The investigations into Boris Johnson and the government,"From lockdown parties at No 10 to renovations of Boris Johnson's flat, questions are being asked.", ,https://www.bbc.co.uk/news/uk-politics-56926219?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 13:06:00,Mayhill riot: South Wales Police response criticised in independent review,"South Wales Police apologises for slow response after independent panel finds ""significant failings"".", ,https://www.bbc.co.uk/news/uk-wales-60108532?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 13:09:00,Downing Street party: Boris Johnson faces crucial week,Civil servant Sue Gray is expected to publish her findings this week about alleged lockdown-breaking parties., ,https://www.bbc.co.uk/news/uk-politics-60106826?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 13:23:00,Nusrat Ghani: PM orders Cabinet Office to investigate 'Muslimness' claim,Tory MP Nusrat Ghani says she was told her faith was given as a reason for her sacking as a minister., ,https://www.bbc.co.uk/news/uk-politics-60108377?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 13:25:00,Caf ruling means Comoros without recognised keeper for last-16 tie live on BBC,Comoros goalkeeper Ali Ahamada will miss their Africa Cup of Nations last-16 tie on Monday despite testing negative for coronavirus., ,https://www.bbc.co.uk/sport/africa/60110971?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 13:27:00,Russia risks 'a new Chechnya' if it invades Ukraine - Johnson,"Boris Johnson warns that Russia invading Ukraine would be ""a painful, violent and bloody business.""", ,https://www.bbc.co.uk/news/uk-politics-60110028?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 13:40:00,Australian Open: Fourth seed Stefanos Tsitsipas battles to five-set win over Taylor Fritz,Greek fourth seed Stefanos Tsitsipas battles to a thrilling five-set victory over American Taylor Fritz to reach the Australian Open quarter-finals., ,https://www.bbc.co.uk/sport/tennis/60109972?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 13:40:00,Covid in Scotland: Easing of restrictions 'a significant moment',For the first time since Boxing Day nightclubs can reopen and there are no capacity limits on large indoor events., ,https://www.bbc.co.uk/news/uk-scotland-60098531?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 13:46:00,Belfast Ravenhill crash: Adrian Ursu charged with dangerous driving,"A court hears that Adrian Ursu, 32, told police he drank up to six beers before Saturday's crash.", ,https://www.bbc.co.uk/news/uk-northern-ireland-60110156?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 13:49:00,Woman stabbed to death and man killed by vehicle in Westminster,"No arrests have been made after both died at the scene, on Chippenham Road in west London.", ,https://www.bbc.co.uk/news/uk-england-london-60088244?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 13:57:00,NI rise must be scrapped to help families - David Davis,"Payments to fund the NHS and social care will too much pressure on households, the veteran Tory MP says.", ,https://www.bbc.co.uk/news/uk-politics-60111596?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 13:59:00,Julian Assange can ask Supreme Court to consider extradition case,"The Wikileaks founder can petition the UK's highest court for a hearing, stalling his extradition to the US.", ,https://www.bbc.co.uk/news/uk-60108379?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 14:00:00,Emmerdale and Coronation Street rescheduled in ITV shake-up,New slots for Coronation Street and Emmerdale are among the changes announced by the network., ,https://www.bbc.co.uk/news/entertainment-arts-60112918?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 14:15:00,Ireland tells Russia live-fire naval exercise is 'not welcome',"Ireland's defence minister says Russian tests off the coast are unwanted, but cannot be stopped.", ,https://www.bbc.co.uk/news/world-europe-60113233?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 14:26:00,Stowaway found in South Africa plane wheel is 22-year-old Kenyan,A man found alive in the wheel section of a plane that landed in Amsterdam from South Africa is identified., ,https://www.bbc.co.uk/news/world-europe-60114968?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 14:39:00,Hertford and Stortford MP Julie Marson says threat will not deter her,"Conservative Julie Marson says the ""vile"" letter will not stop her doing the job.", ,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-60112466?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 14:55:00,"Younger workers will benefit from return to office, says boss","Returning to work in offices will help younger staff with their careers, the head of a pub firm says.", ,https://www.bbc.co.uk/news/business-60083704?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 15:09:00,Heidelberg shooting: Gunman dead after injuring four,Police say the gunman in the university town of Heidelberg was acting alone and is now dead., ,https://www.bbc.co.uk/news/world-europe-60111141?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 15:15:00,Dark Souls PC servers down amid hacking fears,Dark Souls servers temporarily taken offline following reports of a PC-controlling exploit., ,https://www.bbc.co.uk/news/technology-60115522?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 15:18:00,Covid travel tests to be axed in England for double vaccinated,The requirement for those arriving in England to take a test within 48 hours is to be scrapped., ,https://www.bbc.co.uk/news/business-60109945?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 15:19:00,Pakistan's first female Supreme Court judge sworn in,Ayesha Malik now sits on a bench with 16 other male colleagues in the country's top court., ,https://www.bbc.co.uk/news/world-asia-60110891?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 15:56:00,Four-year-old boy dies as off-road bike hits lamp-post,"The child is believed to have been a passenger on the bike, police say.", ,https://www.bbc.co.uk/news/uk-england-tees-60114912?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 16:01:00,Flying car wins airworthiness certification,AirCar is issued a certificate of airworthiness by the Slovak Transport Authority., ,https://www.bbc.co.uk/news/technology-60072194?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 16:03:00,Thierry Mugler: French fashion designer dies aged 73,"The French designer's theatrical creations were worn by David Bowie, Beyoncé and Lady Gaga.", ,https://www.bbc.co.uk/news/world-europe-60107017?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 16:11:00,In pictures: Thierry Mugler's life and works,"Latex, leather and curves - Mugler reinvented the catwalk with his iconic creations", ,https://www.bbc.co.uk/news/entertainment-arts-60111797?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 16:16:00,Burkina Faso 'coup attempt' condemned by Ecowas,"After gunfire is heard in the capital, President Roch Kaboré's whereabouts are unclear.", ,https://www.bbc.co.uk/news/world-africa-60109234?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 16:42:00,Australian Open: Alize Cornet beats Simona Halep to reach quarters - best shots,"Watch the best shots as Alize Cornet reaches her first Grand Slam quarter-final, knocking out Simona Halep at the Australian Open.", ,https://www.bbc.co.uk/sport/av/tennis/60111127?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 16:57:00,The Responder: From police officer to writing a BBC police drama,Tony Schumacher based BBC One's The Responder on his own struggles while serving in the force., ,https://www.bbc.co.uk/news/entertainment-arts-60108415?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 17:20:00,Brewdog chief James Watt accused of inappropriate behaviour,"Former US workers at the brewing giant say James Watt's behaviour made female bartenders feel ""uncomfortable"" and ""powerless"".", ,https://www.bbc.co.uk/news/uk-scotland-59957485?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-24 17:23:00,Cambridge University: Church court to rule over Tobias Rustat memorial,Cambridge University wants to move a memorial to Tobias Rustat from Jesus College chapel., ,https://www.bbc.co.uk/news/uk-england-cambridgeshire-60114360?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 17:35:00,Long Covid: Ipswich Hospital worker says it has changed her life,"Jodi Avery experiences fatigue, breathlessness and brain fog after contracting coronavirus twice.", ,https://www.bbc.co.uk/news/uk-england-suffolk-60091918?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 17:51:00,Bob Dylan sells his master recordings to Sony Music,"The deal covers the rights to all of Dylan's albums, as well as ""multiple future new releases"".", ,https://www.bbc.co.uk/news/entertainment-arts-60118887?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 17:53:00,Coventry City of Culture: Acid house party recreated by virtual reality,People will experience the thrill of tracking down and arriving at an illegal warehouse party., ,https://www.bbc.co.uk/news/uk-england-coventry-warwickshire-60116682?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-24 17:56:00,Climate change: 'Fragile win' at COP26 summit under threat,"Alok Sharma warns that unless there's swift action this year, progress made at COP26 will be lost.", ,https://www.bbc.co.uk/news/science-environment-60115969?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 18:14:00,"Whisky and gin worth £66,000 stolen from Glasgow compound","Two men used their own HGV to take alcohol worth £66,000 from a compound in Glasgow.", ,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-60112324?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-24 18:41:00,Hippos can recognise their friends' voices,"Wild hippos honk to each other and can recognise their companions' voices, a study has found.", ,https://www.bbc.co.uk/news/science-environment-60115512?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 18:46:00,Covid left Manchester student who took own life 'literally isolated',"Finn Kitson took his own life while self-isolating after a flatmate tested positive, an inquest hears.", ,https://www.bbc.co.uk/news/uk-england-manchester-60116692?at_medium=RSS&at_campaign=KARANGA
